trading_date,exchange,symbol,period,timestamp,datetime,open,high,low,close,volume
2020-03-22,Okex,BTC-USDT,1h,1584885600.0,2020-03-22 14:00:00,6061.8,6077.4,5980.0,6062.5,2518.6137205
2020-03-22,Okex,BTC-USDT,1h,1584889200.0,2020-03-22 15:00:00,6062.2,6099.3,5939.1,6073.6,3307.07233058
2020-03-22,Okex,BTC-USDT,1h,1584892800.0,2020-03-22 16:00:00,6073.6,6136.9,6008.8,6039.9,6348.24703246
2020-03-22,Okex,BTC-USDT,1h,1584896400.0,2020-03-22 17:00:00,6040.5,6078.4,5960.7,6016.9,3015.33481278
2020-03-22,Okex,BTC-USDT,1h,1584900000.0,2020-03-22 18:00:00,6016.7,6032.9,5866.6,5989.9,5070.83027118
2020-03-22,Okex,BTC-USDT,1h,1584903600.0,2020-03-22 19:00:00,5989.9,5989.9,5897.2,5912.3,2820.84835262
2020-03-22,Okex,BTC-USDT,1h,1584907200.0,2020-03-22 20:00:00,5912.3,5941.5,5781.0,5920.2,5597.57977814
2020-03-22,Okex,BTC-USDT,1h,1584910800.0,2020-03-22 21:00:00,5920.1,6156.4,5919.0,6052.2,3756.2277
2020-03-22,Okex,BTC-USDT,1h,1584914400.0,2020-03-22 22:00:00,6051.9,6054.1,5838.0,5874.3,4727.34298431
2020-03-22,Okex,BTC-USDT,1h,1584918000.0,2020-03-22 23:00:00,5873.4,5907.5,5742.4,5817.1,5904.78761463
2020-03-23,Okex,BTC-USDT,1h,1584921600.0,2020-03-23 00:00:00,5817.1,5947.1,5694.0,5904.3,7151.59903366
2020-03-23,Okex,BTC-USDT,1h,1584925200.0,2020-03-23 01:00:00,5904.1,5931.7,5844.1,5871.4,2845.58279952
2020-03-23,Okex,BTC-USDT,1h,1584928800.0,2020-03-23 02:00:00,5871.6,5905.0,5828.1,5896.5,2249.7583024
2020-03-23,Okex,BTC-USDT,1h,1584932400.0,2020-03-23 03:00:00,5896.5,5993.5,5881.6,5956.5,3302.37122018
2020-03-23,Okex,BTC-USDT,1h,1584936000.0,2020-03-23 04:00:00,5956.6,5996.7,5874.0,5901.8,3036.27297427
2020-03-23,Okex,BTC-USDT,1h,1584939600.0,2020-03-23 05:00:00,5901.8,5933.4,5856.0,5876.4,2015.25540782
2020-03-23,Okex,BTC-USDT,1h,1584943200.0,2020-03-23 06:00:00,5876.5,5938.4,5872.3,5914.0,2685.1627004
2020-03-23,Okex,BTC-USDT,1h,1584946800.0,2020-03-23 07:00:00,5913.0,5921.8,5845.8,5855.0,3083.61875489
2020-03-23,Okex,BTC-USDT,1h,1584950400.0,2020-03-23 08:00:00,5855.0,5889.4,5758.0,5767.5,3913.32909242
2020-03-23,Okex,BTC-USDT,1h,1584954000.0,2020-03-23 09:00:00,5767.6,5832.0,5730.2,5792.6,3826.93421554
2020-03-23,Okex,BTC-USDT,1h,1584957600.0,2020-03-23 10:00:00,5792.5,5869.4,5784.6,5862.5,2730.06902445
2020-03-23,Okex,BTC-USDT,1h,1584961200.0,2020-03-23 11:00:00,5862.6,5929.8,5811.5,5842.7,3848.28375379
2020-03-23,Okex,BTC-USDT,1h,1584964800.0,2020-03-23 12:00:00,5842.3,6369.2,5841.6,6322.5,17378.90949768
2020-03-23,Okex,BTC-USDT,1h,1584968400.0,2020-03-23 13:00:00,6322.4,6600.0,6143.1,6284.4,20898.91347334
2020-03-23,Okex,BTC-USDT,1h,1584972000.0,2020-03-23 14:00:00,6283.4,6327.0,6192.0,6224.1,7382.05698367
2020-03-23,Okex,BTC-USDT,1h,1584975600.0,2020-03-23 15:00:00,6224.0,6257.9,6155.8,6231.8,4628.140790699998
2020-03-23,Okex,BTC-USDT,1h,1584979200.0,2020-03-23 16:00:00,6231.9,6379.8,6225.8,6377.1,5678.8868456
2020-03-23,Okex,BTC-USDT,1h,1584982800.0,2020-03-23 17:00:00,6377.2,6379.9,6252.2,6274.7,7625.61548092
2020-03-23,Okex,BTC-USDT,1h,1584986400.0,2020-03-23 18:00:00,6274.6,6318.6,6229.5,6257.4,3512.71380883
2020-03-23,Okex,BTC-USDT,1h,1584990000.0,2020-03-23 19:00:00,6257.6,6309.7,6236.4,6264.0,2740.92469387
2020-03-23,Okex,BTC-USDT,1h,1584993600.0,2020-03-23 20:00:00,6264.0,6446.5,6260.4,6391.4,4332.15146985
2020-03-23,Okex,BTC-USDT,1h,1584997200.0,2020-03-23 21:00:00,6391.4,6499.0,6338.7,6443.0,2874.4530551
2020-03-23,Okex,BTC-USDT,1h,1585000800.0,2020-03-23 22:00:00,6442.9,6468.5,6349.8,6443.4,3723.95641321
2020-03-23,Okex,BTC-USDT,1h,1585004400.0,2020-03-23 23:00:00,6443.4,6505.6,6404.5,6464.7,5296.80964735
2020-03-24,Okex,BTC-USDT,1h,1585008000.0,2020-03-24 00:00:00,6464.4,6676.3,6464.4,6577.4,9665.40409466
2020-03-24,Okex,BTC-USDT,1h,1585011600.0,2020-03-24 01:00:00,6576.9,6647.2,6508.1,6542.8,4711.87259597
2020-03-24,Okex,BTC-USDT,1h,1585015200.0,2020-03-24 02:00:00,6542.7,6613.7,6523.2,6605.6,4315.52812755
2020-03-24,Okex,BTC-USDT,1h,1585018800.0,2020-03-24 03:00:00,6605.6,6631.8,6513.0,6521.7,3319.61232636
2020-03-24,Okex,BTC-USDT,1h,1585022400.0,2020-03-24 04:00:00,6521.6,6547.5,6373.4,6426.2,4527.9428628
2020-03-24,Okex,BTC-USDT,1h,1585026000.0,2020-03-24 05:00:00,6426.2,6500.0,6399.6,6474.1,3194.56001703
2020-03-24,Okex,BTC-USDT,1h,1585029600.0,2020-03-24 06:00:00,6474.3,6591.2,6453.3,6562.4,2275.96982979
2020-03-24,Okex,BTC-USDT,1h,1585033200.0,2020-03-24 07:00:00,6562.2,6617.5,6520.6,6563.6,3136.65677017
2020-03-24,Okex,BTC-USDT,1h,1585036800.0,2020-03-24 08:00:00,6563.5,6838.0,6562.8,6715.1,11174.15765397
2020-03-24,Okex,BTC-USDT,1h,1585040400.0,2020-03-24 09:00:00,6715.0,6804.2,6663.4,6762.6,4860.45804975
2020-03-24,Okex,BTC-USDT,1h,1585044000.0,2020-03-24 10:00:00,6762.5,6805.7,6670.5,6717.0,4639.78165902
2020-03-24,Okex,BTC-USDT,1h,1585047600.0,2020-03-24 11:00:00,6717.0,6755.6,6631.1,6732.5,3895.05379513
2020-03-24,Okex,BTC-USDT,1h,1585051200.0,2020-03-24 12:00:00,6732.6,6741.3,6545.1,6660.9,6612.94193514
2020-03-24,Okex,BTC-USDT,1h,1585054800.0,2020-03-24 13:00:00,6660.9,6769.6,6632.0,6688.0,5672.89603285
2020-03-24,Okex,BTC-USDT,1h,1585058400.0,2020-03-24 14:00:00,6688.0,6726.0,6599.4,6619.0,2994.05105897
2020-03-24,Okex,BTC-USDT,1h,1585062000.0,2020-03-24 15:00:00,6618.9,6645.0,6449.9,6586.8,7379.04319694
2020-03-24,Okex,BTC-USDT,1h,1585065600.0,2020-03-24 16:00:00,6586.8,6630.6,6510.0,6599.0,2770.46946304
2020-03-24,Okex,BTC-USDT,1h,1585069200.0,2020-03-24 17:00:00,6598.8,6705.4,6590.0,6658.9,2883.57956795
2020-03-24,Okex,BTC-USDT,1h,1585072800.0,2020-03-24 18:00:00,6658.8,6660.0,6559.3,6654.2,3245.92160586
2020-03-24,Okex,BTC-USDT,1h,1585076400.0,2020-03-24 19:00:00,6654.2,6737.9,6594.2,6697.0,2299.7410106
2020-03-24,Okex,BTC-USDT,1h,1585080000.0,2020-03-24 20:00:00,6696.9,6771.7,6687.1,6734.2,2564.07484871
2020-03-24,Okex,BTC-USDT,1h,1585083600.0,2020-03-24 21:00:00,6734.0,6752.4,6618.0,6696.2,1455.56685877
2020-03-24,Okex,BTC-USDT,1h,1585087200.0,2020-03-24 22:00:00,6696.4,6792.0,6674.9,6759.3,1943.45122766
2020-03-24,Okex,BTC-USDT,1h,1585090800.0,2020-03-24 23:00:00,6759.3,6786.0,6707.1,6746.0,2595.69449135
2020-03-25,Okex,BTC-USDT,1h,1585094400.0,2020-03-25 00:00:00,6745.7,6745.8,6612.0,6700.2,4443.53102624
2020-03-25,Okex,BTC-USDT,1h,1585098000.0,2020-03-25 01:00:00,6700.0,6719.9,6594.0,6606.4,2711.89901185
2020-03-25,Okex,BTC-USDT,1h,1585101600.0,2020-03-25 02:00:00,6606.8,6652.5,6535.0,6594.7,3927.23112564
2020-03-25,Okex,BTC-USDT,1h,1585105200.0,2020-03-25 03:00:00,6594.7,6613.0,6524.2,6557.0,3040.09017305
2020-03-25,Okex,BTC-USDT,1h,1585108800.0,2020-03-25 04:00:00,6557.0,6622.1,6529.0,6617.3,2294.67108394
2020-03-25,Okex,BTC-USDT,1h,1585112400.0,2020-03-25 05:00:00,6617.2,6710.0,6614.5,6705.0,3316.21931828
2020-03-25,Okex,BTC-USDT,1h,1585116000.0,2020-03-25 06:00:00,6704.1,6719.4,6653.1,6689.7,1842.29890453
2020-03-25,Okex,BTC-USDT,1h,1585119600.0,2020-03-25 07:00:00,6689.7,6705.4,6623.6,6674.6,2158.40982786
2020-03-25,Okex,BTC-USDT,1h,1585123200.0,2020-03-25 08:00:00,6674.0,6800.0,6639.1,6787.2,5429.4874404
2020-03-25,Okex,BTC-USDT,1h,1585126800.0,2020-03-25 09:00:00,6788.0,6962.4,6767.1,6866.0,7098.93449843
2020-03-25,Okex,BTC-USDT,1h,1585130400.0,2020-03-25 10:00:00,6866.1,6905.7,6517.3,6588.0,12877.24965429
2020-03-25,Okex,BTC-USDT,1h,1585134000.0,2020-03-25 11:00:00,6588.0,6630.0,6450.0,6519.3,6532.73800753
2020-03-25,Okex,BTC-USDT,1h,1585137600.0,2020-03-25 12:00:00,6519.3,6596.0,6502.3,6586.2,3278.97784153
2020-03-25,Okex,BTC-USDT,1h,1585141200.0,2020-03-25 13:00:00,6586.3,6818.8,6566.7,6574.0,6644.78851088
2020-03-25,Okex,BTC-USDT,1h,1585144800.0,2020-03-25 14:00:00,6574.0,6650.0,6518.9,6627.6,3694.045465
2020-03-25,Okex,BTC-USDT,1h,1585148400.0,2020-03-25 15:00:00,6627.1,6670.0,6592.1,6616.3,2382.16704075
2020-03-25,Okex,BTC-USDT,1h,1585152000.0,2020-03-25 16:00:00,6616.2,6706.3,6604.1,6665.6,2149.08820774
2020-03-25,Okex,BTC-USDT,1h,1585155600.0,2020-03-25 17:00:00,6665.8,6685.0,6631.0,6640.8,2775.18188052
2020-03-25,Okex,BTC-USDT,1h,1585159200.0,2020-03-25 18:00:00,6641.3,6660.6,6573.3,6649.7,1736.26574102
2020-03-25,Okex,BTC-USDT,1h,1585162800.0,2020-03-25 19:00:00,6649.7,6672.9,6599.1,6621.2,1350.68626559
2020-03-25,Okex,BTC-USDT,1h,1585166400.0,2020-03-25 20:00:00,6621.0,6639.8,6575.6,6590.8,1174.98699391
2020-03-25,Okex,BTC-USDT,1h,1585170000.0,2020-03-25 21:00:00,6590.8,6615.9,6554.3,6597.7,1129.28810122
2020-03-25,Okex,BTC-USDT,1h,1585173600.0,2020-03-25 22:00:00,6597.8,6700.0,6597.3,6687.5,2534.19828619
2020-03-25,Okex,BTC-USDT,1h,1585177200.0,2020-03-25 23:00:00,6688.0,6705.4,6640.7,6679.1,1575.69217017
2020-03-26,Okex,BTC-USDT,1h,1585180800.0,2020-03-26 00:00:00,6679.3,6779.7,6679.3,6741.7,2602.98386253
2020-03-26,Okex,BTC-USDT,1h,1585184400.0,2020-03-26 01:00:00,6741.4,6753.9,6674.2,6691.6,1629.9698874
2020-03-26,Okex,BTC-USDT,1h,1585188000.0,2020-03-26 02:00:00,6691.3,6704.5,6651.5,6681.0,1751.01477459
2020-03-26,Okex,BTC-USDT,1h,1585191600.0,2020-03-26 03:00:00,6681.0,6746.4,6669.1,6726.9,1543.27434306
2020-03-26,Okex,BTC-USDT,1h,1585195200.0,2020-03-26 04:00:00,6727.0,6764.0,6678.5,6687.4,1594.70956287
2020-03-26,Okex,BTC-USDT,1h,1585198800.0,2020-03-26 05:00:00,6687.2,6712.6,6610.6,6626.2,5662.81781732
2020-03-26,Okex,BTC-USDT,1h,1585202400.0,2020-03-26 06:00:00,6626.2,6681.6,6583.7,6637.5,9103.26237198
2020-03-26,Okex,BTC-USDT,1h,1585206000.0,2020-03-26 07:00:00,6637.5,6638.5,6558.0,6590.4,3145.1583341999994
2020-03-26,Okex,BTC-USDT,1h,1585209600.0,2020-03-26 08:00:00,6590.3,6635.9,6570.0,6615.4,1834.71131344
2020-03-26,Okex,BTC-USDT,1h,1585213200.0,2020-03-26 09:00:00,6615.5,6650.0,6602.2,6620.7,1339.35317496
2020-03-26,Okex,BTC-USDT,1h,1585216800.0,2020-03-26 10:00:00,6620.8,6641.7,6586.1,6618.9,1700.09268456
2020-03-26,Okex,BTC-USDT,1h,1585220400.0,2020-03-26 11:00:00,6618.9,6669.4,6585.1,6604.7,1858.0633096
2020-03-26,Okex,BTC-USDT,1h,1585224000.0,2020-03-26 12:00:00,6604.7,6638.6,6573.8,6624.3,2489.4207331
2020-03-26,Okex,BTC-USDT,1h,1585227600.0,2020-03-26 13:00:00,6624.3,6688.0,6519.0,6632.6,4956.27567035
2020-03-26,Okex,BTC-USDT,1h,1585231200.0,2020-03-26 14:00:00,6632.6,6636.0,6583.7,6596.5,1937.59745794
2020-03-26,Okex,BTC-USDT,1h,1585234800.0,2020-03-26 15:00:00,6596.5,6620.2,6563.1,6618.5,1962.84347319
2020-03-26,Okex,BTC-USDT,1h,1585238400.0,2020-03-26 16:00:00,6618.4,6661.8,6594.1,6640.5,2003.92560362
2020-03-26,Okex,BTC-USDT,1h,1585242000.0,2020-03-26 17:00:00,6640.6,6682.0,6612.2,6632.7,4156.0920143
2020-03-26,Okex,BTC-USDT,1h,1585245600.0,2020-03-26 18:00:00,6632.7,6653.8,6626.3,6647.0,2135.67579462
2020-03-26,Okex,BTC-USDT,1h,1585249200.0,2020-03-26 19:00:00,6647.0,6674.9,6635.6,6658.3,1661.44229859
2020-03-26,Okex,BTC-USDT,1h,1585252800.0,2020-03-26 20:00:00,6657.3,6739.6,6650.3,6723.9,2660.81694357
2020-03-26,Okex,BTC-USDT,1h,1585256400.0,2020-03-26 21:00:00,6723.8,6750.0,6690.7,6714.8,1786.86272068
2020-03-26,Okex,BTC-USDT,1h,1585260000.0,2020-03-26 22:00:00,6714.5,6718.6,6669.4,6699.0,1728.29647161
2020-03-26,Okex,BTC-USDT,1h,1585263600.0,2020-03-26 23:00:00,6699.0,6763.7,6689.7,6735.0,2805.66671012
2020-03-27,Okex,BTC-USDT,1h,1585267200.0,2020-03-27 00:00:00,6734.9,6845.4,6734.9,6810.3,4385.96647244
2020-03-27,Okex,BTC-USDT,1h,1585270800.0,2020-03-27 01:00:00,6810.3,6827.6,6753.5,6802.3,1792.03733634
2020-03-27,Okex,BTC-USDT,1h,1585274400.0,2020-03-27 02:00:00,6802.3,6802.8,6752.3,6791.8,1982.41524626
2020-03-27,Okex,BTC-USDT,1h,1585278000.0,2020-03-27 03:00:00,6791.2,6805.1,6776.5,6793.0,2392.04043778
2020-03-27,Okex,BTC-USDT,1h,1585281600.0,2020-03-27 04:00:00,6793.0,6827.7,6727.0,6737.2,4794.81617111
2020-03-27,Okex,BTC-USDT,1h,1585285200.0,2020-03-27 05:00:00,6737.2,6739.4,6618.2,6654.9,9454.11524355
2020-03-27,Okex,BTC-USDT,1h,1585288800.0,2020-03-27 06:00:00,6654.9,6697.0,6636.8,6676.2,4336.97375862
2020-03-27,Okex,BTC-USDT,1h,1585292400.0,2020-03-27 07:00:00,6676.2,6729.0,6675.0,6701.0,3645.42402349
2020-03-27,Okex,BTC-USDT,1h,1585296000.0,2020-03-27 08:00:00,6700.6,6702.7,6669.0,6676.2,2091.22748094
2020-03-27,Okex,BTC-USDT,1h,1585299600.0,2020-03-27 09:00:00,6676.2,6690.4,6642.3,6646.5,1651.03861645
2020-03-27,Okex,BTC-USDT,1h,1585303200.0,2020-03-27 10:00:00,6646.6,6680.0,6597.3,6645.5,2583.71451589
2020-03-27,Okex,BTC-USDT,1h,1585306800.0,2020-03-27 11:00:00,6645.4,6690.8,6617.1,6618.6,2475.02655889
2020-03-27,Okex,BTC-USDT,1h,1585310400.0,2020-03-27 12:00:00,6618.6,6665.3,6585.1,6632.3,2807.2485583
2020-03-27,Okex,BTC-USDT,1h,1585314000.0,2020-03-27 13:00:00,6632.2,6645.1,6570.0,6593.8,3121.01870794
2020-03-27,Okex,BTC-USDT,1h,1585317600.0,2020-03-27 14:00:00,6593.7,6627.6,6580.5,6619.6,1639.34505528
2020-03-27,Okex,BTC-USDT,1h,1585321200.0,2020-03-27 15:00:00,6619.5,6657.5,6612.2,6624.6,1587.12575175
2020-03-27,Okex,BTC-USDT,1h,1585324800.0,2020-03-27 16:00:00,6624.6,6667.8,6594.0,6640.9,1567.62703846
2020-03-27,Okex,BTC-USDT,1h,1585328400.0,2020-03-27 17:00:00,6641.1,6656.6,6605.8,6636.0,4874.6472331999985
2020-03-27,Okex,BTC-USDT,1h,1585332000.0,2020-03-27 18:00:00,6636.0,6665.2,6626.4,6647.5,1516.5814924
2020-03-27,Okex,BTC-USDT,1h,1585335600.0,2020-03-27 19:00:00,6647.5,6685.9,6638.6,6657.3,2013.98339574
2020-03-27,Okex,BTC-USDT,1h,1585339200.0,2020-03-27 20:00:00,6657.3,6676.0,6635.2,6676.0,1567.33636977
2020-03-27,Okex,BTC-USDT,1h,1585342800.0,2020-03-27 21:00:00,6676.5,6697.0,6655.3,6677.0,1345.15672826
2020-03-27,Okex,BTC-USDT,1h,1585346400.0,2020-03-27 22:00:00,6677.1,6678.1,6644.6,6657.6,1559.34925282
2020-03-27,Okex,BTC-USDT,1h,1585350000.0,2020-03-27 23:00:00,6657.6,6660.4,6265.0,6360.7,6239.31022845
2020-03-28,Okex,BTC-USDT,1h,1585353600.0,2020-03-28 00:00:00,6360.7,6361.0,6207.7,6304.8,6378.040092
2020-03-28,Okex,BTC-USDT,1h,1585357200.0,2020-03-28 01:00:00,6304.7,6306.1,6246.6,6274.8,3380.51794907
2020-03-28,Okex,BTC-USDT,1h,1585360800.0,2020-03-28 02:00:00,6274.7,6281.6,6234.2,6251.4,2809.84348261
2020-03-28,Okex,BTC-USDT,1h,1585364400.0,2020-03-28 03:00:00,6251.5,6262.4,6070.0,6116.5,7028.10740764
2020-03-28,Okex,BTC-USDT,1h,1585368000.0,2020-03-28 04:00:00,6116.3,6200.0,6095.1,6171.3,4605.84938853
2020-03-28,Okex,BTC-USDT,1h,1585371600.0,2020-03-28 05:00:00,6171.3,6190.0,6143.9,6165.2,2304.33231097
2020-03-28,Okex,BTC-USDT,1h,1585375200.0,2020-03-28 06:00:00,6164.5,6173.5,6120.9,6164.9,3174.27150296
2020-03-28,Okex,BTC-USDT,1h,1585378800.0,2020-03-28 07:00:00,6164.9,6192.0,6164.4,6179.7,2523.37619396
2020-03-28,Okex,BTC-USDT,1h,1585382400.0,2020-03-28 08:00:00,6179.7,6265.0,6162.1,6256.4,4597.72324785
2020-03-28,Okex,BTC-USDT,1h,1585386000.0,2020-03-28 09:00:00,6256.3,6286.3,6233.0,6251.8,3679.67858597
2020-03-28,Okex,BTC-USDT,1h,1585389600.0,2020-03-28 10:00:00,6251.8,6277.3,6215.6,6258.8,2903.11353506
2020-03-28,Okex,BTC-USDT,1h,1585393200.0,2020-03-28 11:00:00,6258.8,6318.0,6224.0,6234.7,3174.60195739
2020-03-28,Okex,BTC-USDT,1h,1585396800.0,2020-03-28 12:00:00,6234.7,6256.4,6211.4,6234.7,2011.93558914
2020-03-28,Okex,BTC-USDT,1h,1585400400.0,2020-03-28 13:00:00,6234.8,6249.0,6162.5,6220.8,2768.32366346
2020-03-28,Okex,BTC-USDT,1h,1585404000.0,2020-03-28 14:00:00,6220.8,6249.6,6219.6,6235.5,2504.86650537
2020-03-28,Okex,BTC-USDT,1h,1585407600.0,2020-03-28 15:00:00,6235.5,6270.4,6208.1,6212.4,2848.33577902
2020-03-28,Okex,BTC-USDT,1h,1585411200.0,2020-03-28 16:00:00,6212.4,6242.9,6194.5,6230.1,2648.1678928
2020-03-28,Okex,BTC-USDT,1h,1585414800.0,2020-03-28 17:00:00,6230.1,6238.6,6021.1,6024.1,5288.56826854
2020-03-28,Okex,BTC-USDT,1h,1585418400.0,2020-03-28 18:00:00,6024.1,6252.1,6024.1,6163.3,4304.89040632
2020-03-28,Okex,BTC-USDT,1h,1585422000.0,2020-03-28 19:00:00,6163.3,6230.1,6163.3,6209.3,1573.99491135
2020-03-28,Okex,BTC-USDT,1h,1585425600.0,2020-03-28 20:00:00,6209.4,6295.6,6209.0,6247.7,2159.17076741
2020-03-28,Okex,BTC-USDT,1h,1585429200.0,2020-03-28 21:00:00,6247.7,6263.2,6167.0,6218.3,1528.76194881
2020-03-28,Okex,BTC-USDT,1h,1585432800.0,2020-03-28 22:00:00,6218.3,6245.9,6174.1,6215.0,1214.93949047
2020-03-28,Okex,BTC-USDT,1h,1585436400.0,2020-03-28 23:00:00,6215.4,6270.7,6180.2,6236.6,1426.3604612
2020-03-29,Okex,BTC-USDT,1h,1585440000.0,2020-03-29 00:00:00,6237.1,6268.8,6190.4,6211.4,1307.78676866
2020-03-29,Okex,BTC-USDT,1h,1585443600.0,2020-03-29 01:00:00,6211.5,6225.7,6185.6,6216.1,1152.07520757
2020-03-29,Okex,BTC-USDT,1h,1585447200.0,2020-03-29 02:00:00,6216.1,6226.9,6196.0,6199.9,1474.13081951
2020-03-29,Okex,BTC-USDT,1h,1585450800.0,2020-03-29 03:00:00,6199.8,6217.4,6178.7,6204.4,2298.46530346
2020-03-29,Okex,BTC-USDT,1h,1585454400.0,2020-03-29 04:00:00,6205.0,6214.1,6186.2,6203.3,2782.8415411
2020-03-29,Okex,BTC-USDT,1h,1585458000.0,2020-03-29 05:00:00,6203.5,6204.9,6146.0,6146.0,2696.45192815
2020-03-29,Okex,BTC-USDT,1h,1585461600.0,2020-03-29 06:00:00,6145.8,6166.1,6131.7,6151.9,2195.70655653
2020-03-29,Okex,BTC-USDT,1h,1585465200.0,2020-03-29 07:00:00,6151.9,6172.0,6112.3,6153.5,2581.75697722
2020-03-29,Okex,BTC-USDT,1h,1585468800.0,2020-03-29 08:00:00,6153.5,6153.5,6092.1,6130.2,2432.26349327
2020-03-29,Okex,BTC-USDT,1h,1585472400.0,2020-03-29 09:00:00,6130.3,6134.6,6080.2,6086.4,2017.14565414
2020-03-29,Okex,BTC-USDT,1h,1585476000.0,2020-03-29 10:00:00,6086.5,6212.0,6083.7,6171.3,2858.44811139
2020-03-29,Okex,BTC-USDT,1h,1585479600.0,2020-03-29 11:00:00,6170.5,6191.9,6133.0,6139.9,4822.35248326
2020-03-29,Okex,BTC-USDT,1h,1585483200.0,2020-03-29 12:00:00,6139.8,6153.0,6067.2,6122.7,2405.80809271
2020-03-29,Okex,BTC-USDT,1h,1585486800.0,2020-03-29 13:00:00,6122.6,6140.0,6100.1,6125.0,1751.62103677
2020-03-29,Okex,BTC-USDT,1h,1585490400.0,2020-03-29 14:00:00,6125.0,6152.0,6109.0,6144.3,1814.31585629
2020-03-29,Okex,BTC-USDT,1h,1585494000.0,2020-03-29 15:00:00,6144.3,6148.4,6116.4,6130.8,1545.60604695
2020-03-29,Okex,BTC-USDT,1h,1585497600.0,2020-03-29 16:00:00,6130.8,6164.0,6058.0,6086.2,2604.96018807
2020-03-29,Okex,BTC-USDT,1h,1585501200.0,2020-03-29 17:00:00,6086.2,6121.4,6058.7,6104.5,5160.73671395
2020-03-29,Okex,BTC-USDT,1h,1585504800.0,2020-03-29 18:00:00,6104.3,6104.3,6060.0,6065.1,1459.6788125
2020-03-29,Okex,BTC-USDT,1h,1585508400.0,2020-03-29 19:00:00,6065.0,6092.0,5888.7,5905.4,5723.79516806
2020-03-29,Okex,BTC-USDT,1h,1585512000.0,2020-03-29 20:00:00,5905.5,5965.6,5871.6,5949.8,2778.88626434
2020-03-29,Okex,BTC-USDT,1h,1585515600.0,2020-03-29 21:00:00,5950.0,5951.7,5893.7,5897.5,1184.26109257
2020-03-29,Okex,BTC-USDT,1h,1585519200.0,2020-03-29 22:00:00,5897.7,5944.0,5876.2,5919.8,1826.850183
2020-03-29,Okex,BTC-USDT,1h,1585522800.0,2020-03-29 23:00:00,5918.7,5934.5,5874.0,5881.3,1731.14341856
2020-03-30,Okex,BTC-USDT,1h,1585526400.0,2020-03-30 00:00:00,5880.4,5920.0,5860.0,5902.2,2754.76535735
2020-03-30,Okex,BTC-USDT,1h,1585530000.0,2020-03-30 01:00:00,5902.3,5947.2,5893.6,5940.7,2071.65193302
2020-03-30,Okex,BTC-USDT,1h,1585533600.0,2020-03-30 02:00:00,5940.8,6026.5,5940.4,5989.5,3686.754308
2020-03-30,Okex,BTC-USDT,1h,1585537200.0,2020-03-30 03:00:00,5989.6,6008.3,5981.2,6008.3,2409.43062712
2020-03-30,Okex,BTC-USDT,1h,1585540800.0,2020-03-30 04:00:00,6008.6,6043.6,5990.9,6035.8,3021.86599204
2020-03-30,Okex,BTC-USDT,1h,1585544400.0,2020-03-30 05:00:00,6035.9,6241.5,6035.8,6201.5,8568.16296934
2020-03-30,Okex,BTC-USDT,1h,1585548000.0,2020-03-30 06:00:00,6201.6,6247.0,6172.2,6215.2,3355.0360202
2020-03-30,Okex,BTC-USDT,1h,1585551600.0,2020-03-30 07:00:00,6215.1,6328.9,6213.5,6243.3,4987.95137342
2020-03-30,Okex,BTC-USDT,1h,1585555200.0,2020-03-30 08:00:00,6243.3,6294.0,6235.6,6271.6,2901.37498455
2020-03-30,Okex,BTC-USDT,1h,1585558800.0,2020-03-30 09:00:00,6271.6,6284.0,6238.4,6246.8,2173.69180366
2020-03-30,Okex,BTC-USDT,1h,1585562400.0,2020-03-30 10:00:00,6246.8,6312.5,6245.5,6275.5,2733.81259187
2020-03-30,Okex,BTC-USDT,1h,1585566000.0,2020-03-30 11:00:00,6275.6,6396.8,6266.0,6355.0,4080.57042733
2020-03-30,Okex,BTC-USDT,1h,1585569600.0,2020-03-30 12:00:00,6354.9,6377.9,6282.0,6301.6,3608.8727736
2020-03-30,Okex,BTC-USDT,1h,1585573200.0,2020-03-30 13:00:00,6301.3,6345.0,6298.9,6301.8,2637.54030611
2020-03-30,Okex,BTC-USDT,1h,1585576800.0,2020-03-30 14:00:00,6301.6,6335.0,6257.0,6325.2,2860.78232179
2020-03-30,Okex,BTC-USDT,1h,1585580400.0,2020-03-30 15:00:00,6325.2,6438.7,6320.0,6343.1,3516.05241105
2020-03-30,Okex,BTC-USDT,1h,1585584000.0,2020-03-30 16:00:00,6343.0,6388.0,6305.1,6376.2,1678.00378103
2020-03-30,Okex,BTC-USDT,1h,1585587600.0,2020-03-30 17:00:00,6376.1,6383.6,6329.0,6350.1,4509.63420638
2020-03-30,Okex,BTC-USDT,1h,1585591200.0,2020-03-30 18:00:00,6350.1,6371.4,6325.5,6362.4,1093.78563615
2020-03-30,Okex,BTC-USDT,1h,1585594800.0,2020-03-30 19:00:00,6362.3,6403.0,6348.0,6365.9,1297.39638552
2020-03-30,Okex,BTC-USDT,1h,1585598400.0,2020-03-30 20:00:00,6366.0,6502.8,6363.3,6462.7,3586.37768502
2020-03-30,Okex,BTC-USDT,1h,1585602000.0,2020-03-30 21:00:00,6462.6,6567.0,6462.1,6528.8,2432.09320216
2020-03-30,Okex,BTC-USDT,1h,1585605600.0,2020-03-30 22:00:00,6528.9,6600.0,6442.2,6458.1,2778.86723435
2020-03-30,Okex,BTC-USDT,1h,1585609200.0,2020-03-30 23:00:00,6458.0,6481.9,6375.1,6394.0,2771.92087062
